id,의사소통능력,문제해결능력,대인관계능력,자기개발능력,열정및의지력,수학지식,통계학지식,머신러닝지식,딥러닝지식,데이터처리능력,데이터분석능력,데이터시각화능력,알고리즘구현능력,인공지능모델링능력,해결하고싶은과제점수,result
1332,0.0,50.0,70.0,80.0,60.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,83,0
1333,0.0,80.0,70.0,90.0,60.0,80.0,70.0,40.0,50.0,0.0,90.0,0.0,60.0,0.0,83,1
1334,0.0,60.0,80.0,90.0,70.0,0.0,0.0,40.0,40.0,0.0,70.0,0.0,0.0,0.0,50,0
1335,90.0,0.0,80.0,70.0,60.0,80.0,90.0,0.0,50.0,60.0,100.0,70.0,40.0,0.0,83,1
1336,70.0,0.0,90.0,80.0,60.0,70.0,100.0,0.0,0.0,60.0,90.0,80.0,50.0,0.0,80,1
1337,50.0,80.0,0.0,90.0,70.0,0.0,80.0,0.0,0.0,0.0,70.0,0.0,50.0,0.0,40,0
1338,0.0,75.0,60.0,85.0,50.0,70.0,90.0,0.0,40.0,0.0,60.0,0.0,40.0,0.0,10,0
1339,90.0,80.0,60.0,70.0,50.0,70.0,90.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,65,0
1340,60.0,90.0,80.0,70.0,50.0,80.0,0.0,50.0,90.0,70.0,0.0,0.0,40.0,60.0,78,0
1341,0.0,70.0,50.0,90.0,80.0,0.0,0.0,0.0,0.0,60.0,30.0,0.0,40.0,0.0,0,0
1342,0.0,70.0,0.0,90.0,60.0,70.0,85.0,80.0,50.0,40.0,90.0,0.0,0.0,0.0,45,0
1343,0.0,60.0,70.0,90.0,80.0,50.0,80.0,70.0,0.0,60.0,90.0,40.0,30.0,0.0,75,0
1344,0.0,60.0,70.0,90.0,80.0,50.0,70.0,0.0,0.0,0.0,90.0,60.0,40.0,0.0,20,0
1345,90.0,60.0,80.0,70.0,50.0,0.0,90.0,80.0,70.0,0.0,100.0,60.0,0.0,50.0,78,0
1346,0.0,60.0,80.0,90.0,70.0,70.0,85.0,0.0,0.0,50.0,90.0,40.0,60.0,0.0,70,1
1347,0.0,80.0,60.0,90.0,70.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,0.0,50.0,83,0
1348,0.0,80.0,70.0,90.0,60.0,50.0,90.0,80.0,0.0,70.0,100.0,60.0,0.0,0.0,78,0
1349,80.0,0.0,70.0,90.0,60.0,70.0,80.0,60.0,50.0,40.0,90.0,40.0,0.0,30.0,45,0
1350,0.0,70.0,75.0,85.0,65.0,0.0,70.0,0.0,40.0,60.0,80.0,40.0,50.0,0.0,50,0
1351,0.0,80.0,60.0,70.0,50.0,0.0,60.0,0.0,0.0,40.0,40.0,0.0,50.0,0.0,45,0
1352,0.0,60.0,70.0,90.0,80.0,50.0,80.0,60.0,0.0,70.0,90.0,0.0,0.0,0.0,65,0
1353,0.0,90.0,60.0,80.0,70.0,30.0,80.0,50.0,70.0,40.0,90.0,60.0,0.0,0.0,40,0
1354,0.0,80.0,70.0,90.0,60.0,0.0,80.0,70.0,90.0,50.0,60.0,0.0,0.0,40.0,65,0
1355,60.0,80.0,70.0,90.0,0.0,70.0,60.0,0.0,0.0,0.0,80.0,0.0,50.0,40.0,45,0
1356,50.0,90.0,70.0,80.0,60.0,70.0,90.0,0.0,0.0,60.0,100.0,80.0,50.0,40.0,73,1
1357,0.0,70.0,50.0,90.0,60.0,40.0,50.0,0.0,70.0,60.0,90.0,0.0,0.0,0.0,35,0
1358,60.0,90.0,70.0,80.0,50.0,80.0,100.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,45,1
1359,50.0,70.0,75.0,85.0,65.0,0.0,70.0,0.0,50.0,30.0,80.0,40.0,0.0,0.0,25,0
1360,40.0,70.0,0.0,90.0,80.0,0.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,30,0
1361,0.0,80.0,70.0,90.0,60.0,60.0,80.0,0.0,0.0,70.0,90.0,50.0,0.0,0.0,78,0
1362,60.0,0.0,80.0,90.0,70.0,70.0,60.0,0.0,0.0,0.0,50.0,80.0,0.0,40.0,73,0
1363,0.0,90.0,70.0,80.0,60.0,60.0,70.0,40.0,80.0,40.0,0.0,0.0,50.0,30.0,63,0
1364,0.0,80.0,60.0,90.0,70.0,40.0,90.0,80.0,0.0,70.0,100.0,60.0,0.0,50.0,78,1
1365,0.0,80.0,60.0,90.0,70.0,0.0,100.0,80.0,90.0,60.0,100.0,70.0,0.0,50.0,78,0
1366,60.0,70.0,80.0,90.0,50.0,70.0,80.0,60.0,40.0,50.0,90.0,0.0,0.0,0.0,65,0
1367,70.0,0.0,50.0,80.0,60.0,0.0,90.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,40,0
1368,70.0,80.0,50.0,60.0,0.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,50,0
1369,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,40.0,0.0,40,1
1370,0.0,80.0,70.0,90.0,60.0,70.0,80.0,60.0,40.0,50.0,90.0,40.0,30.0,0.0,50,1
1371,50.0,80.0,70.0,60.0,0.0,90.0,100.0,80.0,70.0,50.0,100.0,60.0,0.0,40.0,83,0
1372,60.0,0.0,80.0,90.0,70.0,0.0,80.0,0.0,60.0,50.0,90.0,40.0,0.0,0.0,75,0
1373,0.0,60.0,70.0,90.0,80.0,0.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,65,0
1374,0.0,70.0,80.0,90.0,60.0,40.0,70.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,65,0
1375,40.0,80.0,35.0,90.0,70.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,73,0
1376,0.0,70.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,90.0,60.0,0.0,0.0,50.0,20,0
1377,50.0,60.0,70.0,90.0,80.0,50.0,60.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,40,0
1378,0.0,90.0,70.0,80.0,60.0,75.0,85.0,0.0,90.0,60.0,80.0,70.0,0.0,50.0,85,1
1379,0.0,70.0,60.0,80.0,50.0,70.0,80.0,60.0,30.0,0.0,90.0,0.0,0.0,0.0,15,0
1380,50.0,80.0,60.0,90.0,70.0,80.0,100.0,0.0,0.0,60.0,90.0,50.0,70.0,0.0,78,1
1381,0.0,60.0,80.0,90.0,70.0,50.0,80.0,60.0,0.0,0.0,90.0,40.0,40.0,0.0,83,0
1382,0.0,80.0,50.0,90.0,70.0,0.0,90.0,80.0,70.0,60.0,100.0,0.0,40.0,50.0,83,1
1383,0.0,90.0,70.0,80.0,60.0,50.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,75,0
1384,0.0,60.0,80.0,90.0,70.0,70.0,85.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,40,0
1385,40.0,80.0,60.0,90.0,70.0,50.0,0.0,30.0,60.0,0.0,80.0,0.0,70.0,40.0,45,0
1386,0.0,70.0,60.0,90.0,80.0,0.0,90.0,0.0,0.0,40.0,70.0,0.0,0.0,0.0,0,0
1387,0.0,70.0,50.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,73,0
1388,0.0,60.0,80.0,90.0,70.0,40.0,80.0,60.0,0.0,50.0,90.0,70.0,0.0,0.0,78,0
1389,0.0,80.0,70.0,90.0,60.0,70.0,80.0,90.0,50.0,60.0,0.0,0.0,0.0,0.0,40,1
1390,0.0,50.0,60.0,80.0,90.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,40.0,0.0,50,0
1391,0.0,80.0,60.0,90.0,70.0,0.0,80.0,70.0,0.0,0.0,90.0,0.0,0.0,0.0,35,0
1392,0.0,50.0,60.0,80.0,0.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,15,0
1393,0.0,60.0,70.0,90.0,80.0,70.0,0.0,60.0,0.0,80.0,0.0,0.0,50.0,0.0,78,0
1394,0.0,80.0,70.0,90.0,60.0,60.0,90.0,70.0,80.0,0.0,100.0,0.0,0.0,50.0,50,0
1395,90.0,70.0,80.0,60.0,0.0,70.0,100.0,0.0,0.0,50.0,90.0,40.0,0.0,0.0,90,1
1396,0.0,60.0,70.0,90.0,80.0,70.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,65,1
1397,50.0,60.0,70.0,80.0,40.0,60.0,80.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,25,0
1398,50.0,70.0,60.0,90.0,80.0,80.0,100.0,70.0,50.0,60.0,90.0,0.0,0.0,40.0,83,1
1399,0.0,90.0,70.0,80.0,60.0,90.0,100.0,70.0,40.0,50.0,80.0,0.0,60.0,0.0,70,0
1400,0.0,70.0,60.0,90.0,80.0,50.0,70.0,90.0,100.0,0.0,80.0,0.0,30.0,40.0,85,0
1401,70.0,80.0,0.0,90.0,60.0,40.0,80.0,60.0,0.0,70.0,90.0,50.0,50.0,0.0,80,1
1402,0.0,80.0,70.0,60.0,50.0,60.0,80.0,40.0,0.0,0.0,90.0,0.0,50.0,0.0,15,0
1403,0.0,70.0,80.0,90.0,60.0,40.0,85.0,60.0,0.0,50.0,90.0,70.0,0.0,0.0,75,1
1404,90.0,70.0,60.0,80.0,0.0,70.0,100.0,40.0,90.0,50.0,80.0,60.0,0.0,0.0,83,1
1405,40.0,90.0,0.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,50.0,0.0,35,0
1406,40.0,90.0,0.0,80.0,70.0,50.0,90.0,60.0,0.0,70.0,100.0,80.0,0.0,0.0,78,0
1407,80.0,0.0,60.0,90.0,70.0,75.0,85.0,0.0,80.0,70.0,90.0,40.0,60.0,50.0,65,0
1408,0.0,60.0,70.0,80.0,50.0,90.0,100.0,0.0,0.0,70.0,60.0,0.0,50.0,0.0,83,1
1409,0.0,80.0,70.0,90.0,60.0,70.0,80.0,50.0,90.0,0.0,60.0,0.0,0.0,40.0,50,0
1410,0.0,70.0,60.0,90.0,80.0,70.0,80.0,50.0,90.0,0.0,60.0,0.0,0.0,40.0,45,0
1411,0.0,50.0,70.0,80.0,60.0,0.0,90.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0
1412,60.0,50.0,40.0,90.0,80.0,80.0,70.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,80,0
1413,60.0,70.0,80.0,90.0,50.0,90.0,100.0,40.0,0.0,60.0,80.0,0.0,70.0,0.0,55,1
1414,0.0,70.0,50.0,80.0,60.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,55,0
1415,70.0,80.0,0.0,90.0,60.0,0.0,50.0,90.0,100.0,60.0,80.0,0.0,70.0,0.0,30,0
1416,0.0,60.0,70.0,90.0,50.0,80.0,90.0,40.0,50.0,70.0,100.0,60.0,0.0,30.0,73,0
1417,0.0,60.0,70.0,90.0,80.0,70.0,60.0,0.0,80.0,0.0,50.0,0.0,0.0,0.0,15,0
1418,40.0,70.0,0.0,90.0,80.0,70.0,60.0,90.0,50.0,0.0,0.0,0.0,80.0,40.0,35,1
1419,50.0,90.0,0.0,80.0,70.0,90.0,100.0,0.0,0.0,70.0,100.0,80.0,50.0,60.0,85,0
1420,0.0,80.0,50.0,90.0,70.0,0.0,30.0,90.0,0.0,0.0,70.0,0.0,0.0,60.0,65,0
1421,0.0,70.0,50.0,90.0,80.0,70.0,85.0,60.0,50.0,0.0,90.0,40.0,0.0,0.0,78,1
1422,60.0,70.0,0.0,90.0,50.0,70.0,80.0,50.0,40.0,60.0,90.0,0.0,0.0,0.0,75,1
1423,60.0,90.0,80.0,70.0,50.0,60.0,80.0,0.0,70.0,0.0,90.0,0.0,0.0,50.0,55,0
1424,0.0,50.0,60.0,90.0,80.0,0.0,60.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10,0
1425,0.0,90.0,70.0,80.0,60.0,70.0,80.0,60.0,50.0,0.0,90.0,40.0,0.0,30.0,75,0
1426,60.0,80.0,50.0,100.0,90.0,90.0,100.0,60.0,0.0,70.0,80.0,50.0,0.0,0.0,70,1
1427,0.0,60.0,50.0,90.0,80.0,0.0,50.0,70.0,0.0,0.0,80.0,40.0,0.0,0.0,65,0
1428,60.0,70.0,80.0,90.0,50.0,60.0,90.0,70.0,0.0,80.0,100.0,50.0,0.0,0.0,87,0
1429,0.0,70.0,60.0,90.0,50.0,90.0,100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,40,1
1430,0.0,70.0,80.0,90.0,60.0,70.0,100.0,100.0,100.0,80.0,90.0,60.0,0.0,50.0,85,1
1431,50.0,60.0,70.0,90.0,80.0,70.0,80.0,60.0,0.0,50.0,90.0,0.0,40.0,0.0,70,0
1432,0.0,70.0,80.0,90.0,60.0,50.0,90.0,80.0,60.0,0.0,70.0,0.0,40.0,0.0,70,0
1433,60.0,0.0,80.0,90.0,70.0,90.0,80.0,70.0,100.0,0.0,50.0,0.0,60.0,0.0,55,0
1434,0.0,70.0,40.0,90.0,80.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0
1435,40.0,80.0,0.0,70.0,60.0,90.0,100.0,70.0,0.0,50.0,100.0,60.0,0.0,0.0,25,1
1436,60.0,90.0,0.0,80.0,50.0,60.0,90.0,0.0,0.0,80.0,100.0,70.0,50.0,40.0,83,1
1437,80.0,50.0,90.0,70.0,60.0,70.0,90.0,0.0,0.0,50.0,100.0,40.0,0.0,60.0,55,0
1438,70.0,80.0,60.0,90.0,0.0,50.0,80.0,90.0,60.0,0.0,70.0,40.0,0.0,30.0,78,0
1439,70.0,75.0,60.0,85.0,50.0,40.0,70.0,80.0,50.0,0.0,90.0,60.0,0.0,0.0,78,0
1440,0.0,50.0,60.0,90.0,80.0,70.0,80.0,0.0,50.0,60.0,90.0,40.0,0.0,0.0,65,0
1441,0.0,70.0,0.0,90.0,60.0,40.0,90.0,80.0,70.0,50.0,100.0,60.0,30.0,0.0,78,0
1442,0.0,0.0,70.0,80.0,60.0,70.0,80.0,90.0,40.0,0.0,60.0,0.0,40.0,0.0,40,0
1443,0.0,80.0,70.0,90.0,60.0,50.0,80.0,70.0,0.0,60.0,90.0,0.0,0.0,0.0,15,0
1444,0.0,60.0,70.0,80.0,50.0,0.0,80.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,80,0
1445,0.0,90.0,0.0,80.0,70.0,70.0,40.0,90.0,100.0,60.0,80.0,0.0,0.0,50.0,78,1
1446,70.0,0.0,90.0,80.0,60.0,50.0,70.0,0.0,0.0,40.0,90.0,60.0,0.0,0.0,50,0
1447,60.0,80.0,0.0,90.0,70.0,60.0,80.0,0.0,0.0,0.0,90.0,50.0,40.0,0.0,5,0
1448,50.0,80.0,60.0,70.0,0.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,50.0,0.0,83,0
1449,70.0,0.0,50.0,90.0,60.0,60.0,0.0,0.0,80.0,70.0,90.0,40.0,0.0,50.0,15,0
1450,0.0,60.0,70.0,90.0,80.0,60.0,80.0,50.0,90.0,50.0,70.0,0.0,0.0,0.0,50,0
1451,0.0,70.0,80.0,90.0,60.0,0.0,80.0,90.0,60.0,40.0,50.0,0.0,70.0,0.0,85,0
1452,60.0,0.0,70.0,90.0,80.0,60.0,70.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0,0
1453,80.0,60.0,70.0,90.0,50.0,40.0,80.0,70.0,60.0,50.0,90.0,0.0,0.0,0.0,70,0
1454,60.0,0.0,80.0,90.0,70.0,40.0,100.0,0.0,0.0,70.0,90.0,0.0,50.0,0.0,70,0
1455,0.0,70.0,60.0,90.0,80.0,90.0,100.0,60.0,0.0,70.0,80.0,50.0,0.0,40.0,75,0
1456,60.0,0.0,70.0,85.0,50.0,80.0,100.0,60.0,60.0,40.0,70.0,0.0,0.0,0.0,60,0
1457,0.0,80.0,50.0,90.0,70.0,60.0,80.0,0.0,0.0,70.0,90.0,40.0,50.0,0.0,40,0
1458,0.0,80.0,60.0,70.0,50.0,30.0,70.0,40.0,40.0,0.0,80.0,0.0,60.0,0.0,65,0
1459,50.0,80.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,50.0,0.0,15,0
1460,0.0,80.0,70.0,90.0,60.0,80.0,100.0,50.0,0.0,70.0,90.0,60.0,0.0,0.0,40,1
1461,70.0,60.0,50.0,85.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,83,1
1462,50.0,90.0,70.0,60.0,80.0,70.0,90.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,45,0
1463,60.0,90.0,70.0,80.0,50.0,60.0,80.0,0.0,0.0,70.0,90.0,0.0,0.0,0.0,40,0
1464,0.0,60.0,70.0,90.0,80.0,60.0,90.0,70.0,40.0,50.0,80.0,0.0,40.0,0.0,78,1
1465,70.0,60.0,50.0,90.0,0.0,70.0,80.0,50.0,60.0,40.0,90.0,0.0,0.0,0.0,25,0
1466,0.0,80.0,90.0,70.0,60.0,80.0,100.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,45,0
1467,0.0,80.0,60.0,70.0,50.0,70.0,80.0,0.0,0.0,60.0,90.0,40.0,50.0,0.0,83,0
1468,50.0,70.0,40.0,90.0,80.0,70.0,100.0,90.0,0.0,60.0,80.0,0.0,0.0,50.0,78,0
1469,0.0,70.0,50.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,50.0,60.0,65,0
1470,80.0,60.0,70.0,90.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,83,0
1471,90.0,0.0,80.0,70.0,60.0,60.0,85.0,80.0,0.0,70.0,90.0,0.0,0.0,0.0,73,0
1472,0.0,70.0,40.0,90.0,80.0,60.0,70.0,70.0,80.0,50.0,90.0,0.0,40.0,0.0,70,0
1473,0.0,70.0,60.0,80.0,50.0,0.0,85.0,60.0,0.0,70.0,90.0,0.0,0.0,0.0,78,0
1474,40.0,60.0,0.0,90.0,80.0,80.0,70.0,90.0,100.0,0.0,60.0,30.0,50.0,40.0,50,0
1475,0.0,60.0,70.0,90.0,80.0,60.0,80.0,0.0,0.0,70.0,90.0,50.0,30.0,40.0,50,0
1476,0.0,70.0,60.0,90.0,80.0,40.0,70.0,0.0,0.0,60.0,80.0,0.0,40.0,50.0,15,0
1477,0.0,70.0,80.0,90.0,60.0,80.0,90.0,60.0,40.0,70.0,100.0,40.0,0.0,0.0,85,0
1478,60.0,80.0,50.0,90.0,0.0,70.0,80.0,60.0,90.0,0.0,50.0,0.0,40.0,0.0,25,0
1479,50.0,60.0,80.0,90.0,70.0,80.0,90.0,70.0,60.0,40.0,100.0,50.0,0.0,0.0,25,1
1480,0.0,80.0,60.0,90.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,60.0,50.0,0.0,80,1
1481,60.0,80.0,0.0,90.0,70.0,40.0,80.0,50.0,0.0,90.0,70.0,0.0,0.0,0.0,0,0
1482,0.0,60.0,70.0,90.0,80.0,70.0,60.0,40.0,0.0,40.0,40.0,0.0,50.0,0.0,45,0
1483,0.0,70.0,80.0,90.0,60.0,0.0,80.0,60.0,0.0,50.0,90.0,70.0,0.0,0.0,50,0
1484,0.0,60.0,80.0,90.0,70.0,90.0,100.0,70.0,0.0,50.0,100.0,60.0,0.0,40.0,80,1
1485,60.0,80.0,70.0,90.0,50.0,50.0,60.0,0.0,0.0,0.0,80.0,0.0,70.0,0.0,65,0
1486,60.0,90.0,80.0,70.0,50.0,0.0,70.0,0.0,0.0,90.0,80.0,60.0,0.0,0.0,85,0
1487,60.0,80.0,0.0,90.0,70.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,65,0
1488,0.0,80.0,40.0,70.0,60.0,0.0,70.0,50.0,50.0,0.0,80.0,0.0,0.0,0.0,73,0
1489,0.0,70.0,80.0,90.0,60.0,90.0,100.0,70.0,60.0,70.0,100.0,80.0,0.0,50.0,83,1
1490,0.0,70.0,50.0,90.0,80.0,70.0,60.0,90.0,50.0,80.0,40.0,0.0,0.0,0.0,40,0
1491,50.0,70.0,80.0,90.0,60.0,60.0,80.0,50.0,0.0,0.0,90.0,40.0,0.0,0.0,75,0
1492,0.0,80.0,70.0,90.0,60.0,80.0,90.0,0.0,0.0,60.0,100.0,70.0,40.0,50.0,83,0
1493,60.0,50.0,0.0,90.0,80.0,0.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,25,0
1494,0.0,60.0,70.0,90.0,80.0,90.0,100.0,50.0,0.0,0.0,80.0,70.0,0.0,0.0,83,1
1495,40.0,80.0,0.0,90.0,70.0,70.0,80.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,45,0
1496,0.0,70.0,60.0,90.0,80.0,60.0,90.0,0.0,0.0,80.0,100.0,70.0,50.0,40.0,83,1
1497,80.0,50.0,60.0,90.0,70.0,50.0,90.0,60.0,0.0,70.0,100.0,80.0,0.0,40.0,78,1
1498,80.0,0.0,60.0,90.0,70.0,0.0,80.0,0.0,0.0,90.0,70.0,50.0,40.0,30.0,50,0
1499,0.0,60.0,70.0,90.0,50.0,0.0,0.0,70.0,50.0,0.0,60.0,0.0,40.0,0.0,60,0
1500,40.0,70.0,0.0,60.0,90.0,0.0,70.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,80,0
1501,0.0,90.0,60.0,70.0,80.0,80.0,90.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,65,0
1502,60.0,50.0,80.0,90.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,0.0,0.0,50,0
1503,60.0,75.0,50.0,85.0,55.0,0.0,80.0,0.0,0.0,60.0,90.0,70.0,0.0,0.0,70,0
1504,60.0,70.0,80.0,90.0,50.0,80.0,85.0,60.0,0.0,70.0,90.0,0.0,0.0,0.0,80,1
1505,0.0,60.0,40.0,90.0,80.0,60.0,90.0,80.0,70.0,0.0,100.0,50.0,0.0,0.0,20,1
1506,0.0,70.0,0.0,80.0,90.0,0.0,0.0,70.0,90.0,50.0,80.0,60.0,0.0,0.0,50,0
1507,0.0,70.0,80.0,90.0,60.0,80.0,70.0,90.0,50.0,0.0,40.0,0.0,60.0,0.0,40,0
1508,60.0,80.0,0.0,90.0,70.0,80.0,70.0,90.0,0.0,60.0,50.0,0.0,0.0,40.0,25,1
1509,80.0,0.0,60.0,90.0,70.0,70.0,90.0,80.0,50.0,60.0,100.0,50.0,40.0,40.0,83,0
1510,50.0,70.0,80.0,90.0,60.0,50.0,70.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,15,0
1511,70.0,0.0,80.0,90.0,60.0,80.0,40.0,90.0,50.0,30.0,70.0,0.0,60.0,0.0,73,0
1512,0.0,60.0,70.0,90.0,80.0,70.0,90.0,0.0,0.0,0.0,60.0,0.0,50.0,0.0,0,0
1513,0.0,60.0,70.0,90.0,80.0,50.0,80.0,60.0,40.0,70.0,90.0,40.0,0.0,0.0,50,1
1514,60.0,80.0,50.0,90.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,0.0,0.0,65,0
1515,50.0,80.0,60.0,70.0,0.0,80.0,90.0,60.0,0.0,0.0,70.0,0.0,50.0,0.0,10,0
1516,0.0,90.0,70.0,80.0,60.0,0.0,40.0,80.0,60.0,0.0,90.0,70.0,0.0,0.0,85,0
1517,60.0,80.0,90.0,70.0,50.0,60.0,80.0,50.0,50.0,70.0,90.0,0.0,0.0,40.0,30,0
1518,0.0,80.0,60.0,90.0,70.0,70.0,80.0,90.0,50.0,0.0,60.0,0.0,0.0,0.0,80,0
1519,50.0,60.0,0.0,90.0,80.0,50.0,80.0,60.0,70.0,0.0,90.0,0.0,0.0,0.0,35,0
1520,0.0,75.0,60.0,85.0,70.0,70.0,80.0,0.0,60.0,0.0,90.0,40.0,0.0,0.0,70,1
1521,70.0,80.0,60.0,90.0,0.0,50.0,90.0,80.0,70.0,0.0,100.0,60.0,0.0,40.0,78,0
1522,70.0,80.0,60.0,90.0,0.0,50.0,70.0,80.0,40.0,0.0,90.0,60.0,0.0,40.0,78,0
1523,0.0,70.0,60.0,90.0,80.0,60.0,70.0,80.0,90.0,40.0,50.0,0.0,0.0,0.0,50,1
1524,0.0,70.0,90.0,80.0,60.0,0.0,40.0,0.0,0.0,0.0,70.0,60.0,0.0,0.0,15,0
1525,50.0,70.0,60.0,90.0,80.0,70.0,90.0,60.0,0.0,0.0,80.0,0.0,0.0,0.0,70,1
1526,50.0,80.0,70.0,90.0,60.0,40.0,85.0,70.0,0.0,60.0,90.0,50.0,0.0,0.0,73,0
1527,0.0,0.0,60.0,90.0,70.0,60.0,80.0,40.0,40.0,0.0,70.0,0.0,0.0,0.0,10,0
1528,80.0,70.0,90.0,60.0,0.0,60.0,80.0,70.0,0.0,0.0,90.0,50.0,0.0,0.0,40,0
1529,0.0,80.0,70.0,60.0,50.0,80.0,100.0,50.0,60.0,0.0,70.0,0.0,0.0,0.0,75,0
1530,0.0,70.0,80.0,90.0,60.0,60.0,70.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,50,0
1531,0.0,70.0,60.0,80.0,50.0,90.0,100.0,0.0,70.0,0.0,60.0,0.0,50.0,0.0,40,0
1532,0.0,80.0,70.0,90.0,60.0,70.0,90.0,80.0,50.0,50.0,100.0,60.0,0.0,40.0,40,1
1533,50.0,70.0,80.0,90.0,60.0,80.0,70.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,15,0
1534,0.0,80.0,60.0,90.0,50.0,0.0,60.0,90.0,0.0,0.0,80.0,0.0,0.0,50.0,83,0
1535,0.0,60.0,80.0,90.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,40.0,0.0,50.0,83,0
1536,0.0,85.0,75.0,70.0,60.0,70.0,80.0,60.0,50.0,0.0,90.0,0.0,0.0,0.0,55,0
1537,0.0,0.0,70.0,80.0,60.0,0.0,40.0,0.0,0.0,80.0,90.0,70.0,0.0,60.0,15,0
1538,0.0,70.0,60.0,90.0,80.0,70.0,100.0,0.0,0.0,60.0,90.0,50.0,40.0,0.0,45,0
1539,0.0,80.0,60.0,90.0,70.0,60.0,40.0,50.0,0.0,80.0,0.0,0.0,70.0,0.0,15,0
1540,60.0,70.0,0.0,90.0,80.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,83,0
1541,60.0,0.0,80.0,90.0,70.0,70.0,0.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,50,0
1542,50.0,60.0,70.0,90.0,80.0,0.0,70.0,60.0,0.0,0.0,90.0,100.0,0.0,0.0,40,0
1543,50.0,80.0,60.0,90.0,70.0,90.0,100.0,80.0,0.0,70.0,100.0,0.0,0.0,0.0,78,0
1544,0.0,80.0,60.0,90.0,70.0,0.0,90.0,0.0,0.0,80.0,100.0,0.0,0.0,70.0,80,0
1545,0.0,80.0,60.0,90.0,70.0,70.0,80.0,30.0,0.0,0.0,90.0,60.0,0.0,0.0,15,0
1546,60.0,70.0,75.0,85.0,0.0,70.0,90.0,50.0,0.0,0.0,80.0,40.0,30.0,0.0,85,1
1547,0.0,60.0,70.0,90.0,80.0,60.0,80.0,0.0,0.0,90.0,70.0,0.0,0.0,0.0,65,0
1548,0.0,80.0,70.0,60.0,50.0,0.0,100.0,0.0,0.0,40.0,90.0,0.0,50.0,0.0,85,0
1549,50.0,60.0,80.0,90.0,70.0,60.0,0.0,0.0,70.0,0.0,40.0,0.0,0.0,0.0,70,0
1550,0.0,70.0,60.0,90.0,80.0,70.0,90.0,60.0,0.0,50.0,100.0,40.0,0.0,30.0,83,0
1551,40.0,70.0,0.0,80.0,90.0,60.0,80.0,0.0,0.0,50.0,90.0,40.0,0.0,0.0,35,0
